fromstn,tostn,fromhgt,tohgt,obstype,obsset,obsdate,value,error,calcval,residual,reserr,stdres
WASW,WASE,1.622,1.625,SD,956,2015-03-18 00:00:00,28.251500,0.000190,28.251809,-0.000309,0.000189,1.6392
WASW,WASE,1.622,1.625,ZD,957,2015-03-18 00:00:00,89.280170,0.000728,89.280255,-0.000085,0.000691,0.1225
WASW,00Y5,1.622,0.0,SD,958,2015-03-18 00:00:00,18.026000,0.000190,18.026069,-0.000069,0.000183,0.3785
WASW,00Y5,1.622,0.0,ZD,959,2015-03-18 00:00:00,73.248850,0.000728,73.249315,-0.000465,0.000680,0.6837
WASW,00Y3,1.622,0.0,SD,960,2015-03-18 00:00:00,17.839700,0.000190,17.839228,0.000472,0.000174,2.7113
WASW,00Y3,1.622,0.0,ZD,961,2015-03-18 00:00:00,86.790220,0.000728,86.789272,0.000948,0.000637,1.4896
WASW,00Y1,1.622,0.0,SD,962,2015-03-18 00:00:00,17.806600,0.000190,17.806768,-0.000168,0.000163,1.0273
WASW,00Y1,1.622,0.0,ZD,963,2015-03-18 00:00:00,92.988210,0.000728,92.988743,-0.000533,0.000533,1.0000
WASW,WASE,1.622,1.625,HA,964,2015-03-18 00:00:00,0.005990,0.000980,0.006763,-0.000773,0.000720,1.0746
WASW,00Y5,1.622,0.0,HA,964,2015-03-18 00:00:00,309.402250,0.000980,309.401590,0.000660,0.000757,0.8713
WASW,00Y3,1.622,0.0,HA,964,2015-03-18 00:00:00,302.005680,0.000980,302.005785,-0.000105,0.000801,0.1314
WASW,00Y1,1.622,0.0,HA,964,2015-03-18 00:00:00,297.050580,0.000980,297.050361,0.000219,0.000708,0.3091
WASW,TWSW,1.622,0.8,ZD,965,2015-03-18 00:00:00,93.445210,0.000728,93.443073,0.002137,0.000644,3.3202
WASW,TWSW,1.622,1.2,ZD,966,2015-03-18 00:00:00,91.453600,0.000728,91.451875,0.001725,0.000683,2.5253
WASW,TWSW,1.622,1.6,ZD,967,2015-03-18 00:00:00,89.457720,0.000728,89.457164,0.000556,0.000683,0.8141
WASW,TWSW,1.622,2.0,ZD,968,2015-03-18 00:00:00,87.462370,0.000728,87.463768,-0.001398,0.000643,2.1721
WASE,TWSE,1.62,0.8,ZD,969,2015-03-17 00:00:00,94.912250,0.000728,94.909904,0.002346,0.000652,3.5970
WASE,TWSE,1.62,1.2,ZD,970,2015-03-17 00:00:00,92.836830,0.000728,92.836376,0.000454,0.000684,0.6637
WASE,TWSE,1.62,1.6,ZD,971,2015-03-17 00:00:00,90.755060,0.000728,90.755390,-0.000330,0.000684,0.4829
WASE,TWSE,1.62,2.0,ZD,972,2015-03-17 00:00:00,88.671630,0.000728,88.672410,-0.000780,0.000652,1.1965
WASE,WASW,1.62,1.623,SD,973,2015-03-17 00:00:00,28.251400,0.000190,28.251799,-0.000399,0.000189,2.1132
WASE,WASW,1.62,1.623,ZD,974,2015-03-17 00:00:00,90.718710,0.000728,90.718255,0.000455,0.000691,0.6585
WASE,90Z1,1.62,0.0,SD,975,2015-03-17 00:00:00,23.264900,0.000190,23.264348,0.000552,0.000155,3.5609
WASE,90Z1,1.62,0.0,ZD,976,2015-03-17 00:00:00,69.725670,0.000728,69.725662,0.000008,0.000460,0.0176
WASE,90Z3,1.62,0.0,SD,977,2015-03-17 00:00:00,22.630600,0.000190,22.631743,-0.001143,0.000173,6.6054
WASE,90Z3,1.62,0.0,ZD,978,2015-03-17 00:00:00,72.436350,0.000728,72.436534,-0.000184,0.000599,0.3078
WASE,90Z4,1.62,0.0,SD,979,2015-03-17 00:00:00,21.786800,0.000190,21.786966,-0.000166,0.000183,0.9104
WASE,90Z4,1.62,0.0,ZD,980,2015-03-17 00:00:00,76.551570,0.000728,76.551547,0.000023,0.000683,0.0337
WASE,90Z5,1.62,0.0,SD,981,2015-03-17 00:00:00,21.352800,0.000190,21.352695,0.000105,0.000183,0.5722
WASE,90Z5,1.62,0.0,ZD,982,2015-03-17 00:00:00,76.094510,0.000728,76.094668,-0.000158,0.000682,0.2313
WASE,WASW,1.62,1.623,HA,983,2015-03-17 00:00:00,0.000350,0.000980,0.000368,-0.000018,0.000813,0.0225
WASE,90Z1,1.62,0.0,HA,983,2015-03-17 00:00:00,22.093540,0.000980,22.094173,-0.000633,0.000836,0.7571
WASE,90Z3,1.62,0.0,HA,983,2015-03-17 00:00:00,27.703830,0.000980,27.701033,0.002797,0.000856,3.2671
WASE,90Z4,1.62,0.0,HA,983,2015-03-17 00:00:00,36.405600,0.000980,36.406372,-0.000772,0.000855,0.9032
WASE,90Z5,1.62,0.0,HA,983,2015-03-17 00:00:00,39.660930,0.000980,39.662303,-0.001373,0.000855,1.6058
WASE,WASW,1.62,1.623,SD,984,2015-03-17 00:00:00,28.251400,0.000190,28.251799,-0.000399,0.000189,2.1132
WASE,WASW,1.62,1.623,ZD,985,2015-03-17 00:00:00,90.718460,0.000728,90.718255,0.000205,0.000691,0.2966
WASE,80Z1,1.62,0.0,SD,986,2015-03-17 00:00:00,23.046500,0.000190,23.046102,0.000398,0.000166,2.4043
WASE,80Z1,1.62,0.0,ZD,987,2015-03-17 00:00:00,72.121960,0.000728,72.121746,0.000214,0.000455,0.4704
WASE,80Z3,1.62,0.0,SD,988,2015-03-17 00:00:00,22.477800,0.000190,22.478607,-0.000807,0.000177,4.5721
WASE,80Z3,1.62,0.0,ZD,989,2015-03-17 00:00:00,74.112960,0.000728,74.113391,-0.000431,0.000600,0.7188
WASE,80Z4,1.62,0.0,SD,990,2015-03-17 00:00:00,21.741600,0.000190,21.741216,0.000384,0.000183,2.0998
WASE,80Z4,1.62,0.0,ZD,991,2015-03-17 00:00:00,77.060380,0.000728,77.060181,0.000199,0.000689,0.2888
WASE,80Z5,1.62,0.0,SD,992,2015-03-17 00:00:00,21.345700,0.000190,21.345496,0.000204,0.000184,1.1102
WASE,80Z5,1.62,0.0,ZD,993,2015-03-17 00:00:00,76.172600,0.000728,76.172652,-0.000052,0.000691,0.0749
WASE,WASW,1.62,1.623,HA,994,2015-03-17 00:00:00,0.003850,0.000980,0.003958,-0.000108,0.000828,0.1308
WASE,80Z1,1.62,0.0,HA,994,2015-03-17 00:00:00,21.201900,0.000980,21.202985,-0.001085,0.000850,1.2775
WASE,80Z3,1.62,0.0,HA,994,2015-03-17 00:00:00,27.171180,0.000980,27.168675,0.002505,0.000859,2.9175
WASE,80Z4,1.62,0.0,HA,994,2015-03-17 00:00:00,36.433510,0.000980,36.434100,-0.000590,0.000856,0.6891
WASE,80Z5,1.62,0.0,HA,994,2015-03-17 00:00:00,39.631670,0.000980,39.632392,-0.000722,0.000858,0.8412
WASE,WASW,1.62,1.623,SD,995,2015-03-17 00:00:00,28.251400,0.000190,28.251799,-0.000399,0.000189,2.1132
WASE,WASW,1.62,1.623,ZD,996,2015-03-17 00:00:00,90.718080,0.000728,90.718255,-0.000175,0.000691,0.2536
WASE,70Z1,1.62,0.0,SD,997,2015-03-17 00:00:00,22.764200,0.000190,22.763846,0.000354,0.000171,2.0766
WASE,70Z1,1.62,0.0,ZD,998,2015-03-17 00:00:00,75.234220,0.000728,75.233878,0.000342,0.000449,0.7611
WASE,70Z3,1.62,0.0,SD,999,2015-03-17 00:00:00,22.282100,0.000190,22.282867,-0.000767,0.000178,4.3062
WASE,70Z3,1.62,0.0,ZD,1000,2015-03-17 00:00:00,76.271190,0.000728,76.271911,-0.000721,0.000601,1.1995
WASE,70Z4,1.62,0.0,SD,1001,2015-03-17 00:00:00,21.686300,0.000190,21.686144,0.000156,0.000183,0.8531
WASE,70Z4,1.62,0.0,ZD,1002,2015-03-17 00:00:00,77.677790,0.000728,77.677932,-0.000142,0.000694,0.2043
WASE,70Z5,1.62,0.0,SD,1003,2015-03-17 00:00:00,21.336200,0.000190,21.336228,-0.000028,0.000184,0.1506
WASE,70Z5,1.62,0.0,ZD,1004,2015-03-17 00:00:00,76.274170,0.000728,76.274015,0.000155,0.000698,0.2217
WASE,WASW,1.62,1.623,HA,1005,2015-03-17 00:00:00,0.005610,0.000980,0.005625,-0.000015,0.000842,0.0184
WASE,70Z1,1.62,0.0,HA,1005,2015-03-17 00:00:00,20.595140,0.000980,20.596021,-0.000881,0.000858,1.0276
WASE,70Z3,1.62,0.0,HA,1005,2015-03-17 00:00:00,26.860490,0.000980,26.858302,0.002188,0.000860,2.5435
WASE,70Z4,1.62,0.0,HA,1005,2015-03-17 00:00:00,36.568640,0.000980,36.569377,-0.000737,0.000857,0.8601
WASE,70Z5,1.62,0.0,HA,1005,2015-03-17 00:00:00,39.608710,0.000980,39.609263,-0.000553,0.000859,0.6440
WASE,WASW,1.62,1.623,SD,1006,2015-03-17 00:00:00,28.251500,0.000190,28.251799,-0.000299,0.000189,1.5832
WASE,WASW,1.62,1.623,ZD,1007,2015-03-17 00:00:00,90.718220,0.000728,90.718255,-0.000035,0.000691,0.0509
WASE,60Z1,1.62,0.0,SD,1008,2015-03-17 00:00:00,22.475300,0.000190,22.474992,0.000308,0.000171,1.7979
WASE,60Z1,1.62,0.0,ZD,1009,2015-03-17 00:00:00,78.441920,0.000728,78.441475,0.000445,0.000446,0.9993
WASE,60Z3,1.62,0.0,SD,1010,2015-03-17 00:00:00,22.084800,0.000190,22.085124,-0.000324,0.000178,1.8147
WASE,60Z3,1.62,0.0,ZD,1011,2015-03-17 00:00:00,78.471240,0.000728,78.471766,-0.000526,0.000603,0.8724
WASE,60Z4,1.62,0.0,SD,1012,2015-03-17 00:00:00,21.634100,0.000190,21.634200,-0.000100,0.000184,0.5455
WASE,60Z4,1.62,0.0,ZD,1013,2015-03-17 00:00:00,78.266870,0.000728,78.266897,-0.000027,0.000697,0.0387
WASE,60Z5,1.62,0.0,SD,1014,2015-03-17 00:00:00,21.326800,0.000190,21.326798,0.000002,0.000184,0.0118
WASE,60Z5,1.62,0.0,ZD,1015,2015-03-17 00:00:00,76.378180,0.000728,76.378166,0.000014,0.000702,0.0197
WASE,WASW,1.62,1.623,HA,1016,2015-03-17 00:00:00,0.005970,0.000980,0.005663,0.000307,0.000849,0.3613
WASE,60Z1,1.62,0.0,HA,1016,2015-03-17 00:00:00,20.543120,0.000980,20.543725,-0.000605,0.000859,0.7039
WASE,60Z3,1.62,0.0,HA,1016,2015-03-17 00:00:00,26.941220,0.000980,26.939955,0.001265,0.000860,1.4710
WASE,60Z4,1.62,0.0,HA,1016,2015-03-17 00:00:00,36.813830,0.000980,36.814343,-0.000513,0.000858,0.5978
WASE,60Z5,1.62,0.0,HA,1016,2015-03-17 00:00:00,39.603100,0.000980,39.603554,-0.000454,0.000859,0.5281
WASE,WASW,1.62,1.623,SD,1017,2015-03-17 00:00:00,28.251400,0.000190,28.251799,-0.000399,0.000189,2.1132
WASE,WASW,1.62,1.623,ZD,1018,2015-03-17 00:00:00,90.718440,0.000728,90.718255,0.000185,0.000691,0.2676
WASE,50Z1,1.62,0.0,SD,1019,2015-03-17 00:00:00,22.189500,0.000190,22.189293,0.000207,0.000171,1.2117
WASE,50Z1,1.62,0.0,ZD,1020,2015-03-17 00:00:00,81.647890,0.000728,81.647417,0.000473,0.000446,1.0602
WASE,50Z3,1.62,0.0,SD,1021,2015-03-17 00:00:00,21.892100,0.000190,21.892132,-0.000032,0.000179,0.1809
WASE,50Z3,1.62,0.0,ZD,1022,2015-03-17 00:00:00,80.641010,0.000728,80.641430,-0.000420,0.000606,0.6931
WASE,50Z4,1.62,0.0,SD,1023,2015-03-17 00:00:00,21.587000,0.000190,21.587177,-0.000177,0.000184,0.9610
WASE,50Z4,1.62,0.0,ZD,1024,2015-03-17 00:00:00,78.806960,0.000728,78.806821,0.000139,0.000699,0.1984
WASE,50Z5,1.62,0.0,SD,1025,2015-03-17 00:00:00,21.317600,0.000190,21.317527,0.000073,0.000184,0.3962
WASE,50Z5,1.62,0.0,ZD,1026,2015-03-17 00:00:00,76.481750,0.000728,76.481564,0.000186,0.000703,0.2643
WASE,WASW,1.62,1.623,HA,1027,2015-03-17 00:00:00,0.003280,0.000980,0.001929,0.001351,0.000851,1.5877
WASE,50Z1,1.62,0.0,HA,1027,2015-03-17 00:00:00,21.044740,0.000980,21.044316,0.000424,0.000856,0.4948
WASE,50Z3,1.62,0.0,HA,1027,2015-03-17 00:00:00,27.409040,0.000980,27.409173,-0.000133,0.000859,0.1554
WASE,50Z4,1.62,0.0,HA,1027,2015-03-17 00:00:00,37.157860,0.000980,37.158578,-0.000718,0.000858,0.8370
WASE,50Z5,1.62,0.0,HA,1027,2015-03-17 00:00:00,39.612380,0.000980,39.613303,-0.000923,0.000857,1.0763
WASE,WASW,1.62,1.623,SD,1028,2015-03-17 00:00:00,28.251400,0.000190,28.251799,-0.000399,0.000189,2.1132
WASE,WASW,1.62,1.623,ZD,1029,2015-03-17 00:00:00,90.718710,0.000728,90.718255,0.000455,0.000691,0.6585
WASE,40Z1,1.62,0.0,SD,1030,2015-03-17 00:00:00,21.915100,0.000190,21.915244,-0.000144,0.000171,0.8453
WASE,40Z1,1.62,0.0,ZD,1031,2015-03-17 00:00:00,84.767190,0.000728,84.766924,0.000266,0.000453,0.5867
WASE,40Z3,1.62,0.0,SD,1032,2015-03-17 00:00:00,21.710100,0.000190,21.709633,0.000467,0.000179,2.6071
WASE,40Z3,1.62,0.0,ZD,1033,2015-03-17 00:00:00,82.719780,0.000728,82.719466,0.000314,0.000611,0.5133
WASE,40Z4,1.62,0.0,SD,1034,2015-03-17 00:00:00,21.546400,0.000190,21.546446,-0.000046,0.000184,0.2527
WASE,40Z4,1.62,0.0,ZD,1035,2015-03-17 00:00:00,79.281880,0.000728,79.281936,-0.000056,0.000699,0.0804
WASE,40Z5,1.62,0.0,SD,1036,2015-03-17 00:00:00,21.308800,0.000190,21.308683,0.000117,0.000184,0.6380
WASE,40Z5,1.62,0.0,ZD,1037,2015-03-17 00:00:00,76.581360,0.000728,76.581226,0.000134,0.000703,0.1901
WASE,WASW,1.62,1.623,HA,1038,2015-03-17 00:00:00,359.999360,0.000980,359.997876,0.001484,0.000847,1.7526
WASE,40Z1,1.62,0.0,HA,1038,2015-03-17 00:00:00,22.094040,0.000980,22.094130,-0.000090,0.000848,0.1061
WASE,40Z3,1.62,0.0,HA,1038,2015-03-17 00:00:00,28.257040,0.000980,28.258277,-0.001237,0.000856,1.4451
WASE,40Z4,1.62,0.0,HA,1038,2015-03-17 00:00:00,37.595150,0.000980,37.595237,-0.000087,0.000858,0.1012
WASE,40Z5,1.62,0.0,HA,1038,2015-03-17 00:00:00,39.641430,0.000980,39.641500,-0.000070,0.000853,0.0826
WASE,WASW,1.62,1.623,SD,1039,2015-03-17 00:00:00,28.251500,0.000190,28.251799,-0.000299,0.000189,1.5832
WASE,WASW,1.62,1.623,ZD,1040,2015-03-17 00:00:00,90.717420,0.000728,90.718255,-0.000835,0.000691,1.2092
WASE,30Z1,1.62,0.0,SD,1041,2015-03-17 00:00:00,21.661000,0.000190,21.661269,-0.000269,0.000172,1.5686
WASE,30Z1,1.62,0.0,ZD,1042,2015-03-17 00:00:00,87.711860,0.000728,87.711762,0.000098,0.000467,0.2104
WASE,30Z3,1.62,0.0,SD,1043,2015-03-17 00:00:00,21.543400,0.000190,21.543179,0.000221,0.000180,1.2286
WASE,30Z3,1.62,0.0,ZD,1044,2015-03-17 00:00:00,84.644940,0.000728,84.644627,0.000313,0.000619,0.5054
WASE,30Z4,1.62,0.0,SD,1045,2015-03-17 00:00:00,21.513200,0.000190,21.513219,-0.000019,0.000184,0.1024
WASE,30Z4,1.62,0.0,ZD,1046,2015-03-17 00:00:00,79.678040,0.000728,79.678145,-0.000105,0.000698,0.1509
WASE,30Z5,1.62,0.0,SD,1047,2015-03-17 00:00:00,21.300700,0.000190,21.300518,0.000182,0.000184,0.9896
WASE,30Z5,1.62,0.0,ZD,1048,2015-03-17 00:00:00,76.674150,0.000728,76.674297,-0.000147,0.000702,0.2100
WASE,WASW,1.62,1.623,HA,1049,2015-03-17 00:00:00,0.002190,0.000980,0.001879,0.000311,0.000836,0.3721
WASE,30Z1,1.62,0.0,HA,1049,2015-03-17 00:00:00,23.689790,0.000980,23.690240,-0.000450,0.000832,0.5407
WASE,30Z3,1.62,0.0,HA,1049,2015-03-17 00:00:00,29.476760,0.000980,29.478052,-0.001292,0.000852,1.5176
WASE,30Z4,1.62,0.0,HA,1049,2015-03-17 00:00:00,38.120960,0.000980,38.120332,0.000628,0.000857,0.7331
WASE,30Z5,1.62,0.0,HA,1049,2015-03-17 00:00:00,39.696430,0.000980,39.695627,0.000803,0.000846,0.9487
WASE,WASW,1.62,1.623,SD,1050,2015-03-17 00:00:00,28.251500,0.000190,28.251799,-0.000299,0.000189,1.5832
WASE,WASW,1.62,1.623,ZD,1051,2015-03-17 00:00:00,90.718400,0.000728,90.718255,0.000145,0.000691,0.2097
WASE,20Z1,1.62,0.0,SD,1052,2015-03-17 00:00:00,21.436500,0.000190,21.436494,0.000006,0.000172,0.0334
WASE,20Z1,1.62,0.0,ZD,1053,2015-03-17 00:00:00,90.378870,0.000728,90.378664,0.000206,0.000491,0.4194
WASE,20Z3,1.62,0.0,SD,1054,2015-03-17 00:00:00,21.398900,0.000190,21.398628,0.000272,0.000180,1.5131
WASE,20Z3,1.62,0.0,ZD,1055,2015-03-17 00:00:00,86.350140,0.000728,86.349401,0.000739,0.000630,1.1741
WASE,20Z4,1.62,0.0,SD,1056,2015-03-17 00:00:00,21.488700,0.000190,21.488617,0.000083,0.000183,0.4515
WASE,20Z4,1.62,0.0,ZD,1057,2015-03-17 00:00:00,79.981580,0.000728,79.982034,-0.000454,0.000694,0.6537
WASE,20Z5,1.62,0.0,SD,1058,2015-03-17 00:00:00,21.293500,0.000190,21.293300,0.000200,0.000184,1.0880
WASE,20Z5,1.62,0.0,ZD,1059,2015-03-17 00:00:00,76.757500,0.000728,76.757737,-0.000237,0.000699,0.3397
WASE,WASW,1.62,1.623,HA,1060,2015-03-17 00:00:00,0.003780,0.000980,0.003444,0.000336,0.000818,0.4104
WASE,20Z1,1.62,0.0,HA,1060,2015-03-17 00:00:00,25.793420,0.000980,25.793294,0.000126,0.000804,0.1568
WASE,20Z3,1.62,0.0,HA,1060,2015-03-17 00:00:00,31.024380,0.000980,31.025726,-0.001346,0.000845,1.5935
WASE,20Z4,1.62,0.0,HA,1060,2015-03-17 00:00:00,38.706900,0.000980,38.706539,0.000361,0.000854,0.4227
WASE,20Z5,1.62,0.0,HA,1060,2015-03-17 00:00:00,39.764100,0.000980,39.763576,0.000524,0.000836,0.6263
WASE,WASW,1.62,1.623,SD,1061,2015-03-17 00:00:00,28.251600,0.000190,28.251799,-0.000199,0.000189,1.0533
WASE,WASW,1.62,1.623,ZD,1062,2015-03-17 00:00:00,90.718030,0.000728,90.718255,-0.000225,0.000691,0.3260
WASE,10Z1,1.62,0.0,SD,1063,2015-03-17 00:00:00,21.248300,0.000190,21.248442,-0.000142,0.000168,0.8443
WASE,10Z1,1.62,0.0,ZD,1064,2015-03-17 00:00:00,92.674830,0.000728,92.674916,-0.000086,0.000527,0.1637
WASE,10Z3,1.62,0.0,SD,1065,2015-03-17 00:00:00,21.280800,0.000190,21.280646,0.000154,0.000177,0.8679
WASE,10Z3,1.62,0.0,ZD,1066,2015-03-17 00:00:00,87.778060,0.000728,87.777207,0.000853,0.000642,1.3287
WASE,10Z4,1.62,0.0,SD,1067,2015-03-17 00:00:00,21.473400,0.000190,21.473384,0.000016,0.000182,0.0863
WASE,10Z4,1.62,0.0,ZD,1068,2015-03-17 00:00:00,80.183990,0.000728,80.184403,-0.000413,0.000688,0.6003
WASE,10Z5,1.62,0.0,SD,1069,2015-03-17 00:00:00,21.287300,0.000190,21.287238,0.000062,0.000184,0.3351
WASE,10Z5,1.62,0.0,ZD,1070,2015-03-17 00:00:00,76.828710,0.000728,76.829121,-0.000411,0.000693,0.5929
WASE,WASW,1.62,1.623,HA,1071,2015-03-17 00:00:00,0.005580,0.000980,0.005463,0.000117,0.000789,0.1485
WASE,10Z1,1.62,0.0,HA,1071,2015-03-17 00:00:00,28.366460,0.000980,28.366436,0.000024,0.000756,0.0324
WASE,10Z3,1.62,0.0,HA,1071,2015-03-17 00:00:00,32.864040,0.000980,32.865079,-0.001039,0.000835,1.2447
WASE,10Z4,1.62,0.0,HA,1071,2015-03-17 00:00:00,39.340170,0.000980,39.339775,0.000395,0.000849,0.4647
WASE,10Z5,1.62,0.0,HA,1071,2015-03-17 00:00:00,39.846820,0.000980,39.846317,0.000503,0.000821,0.6126
WASE,WASW,1.62,1.623,SD,1072,2015-03-17 00:00:00,28.251600,0.000190,28.251799,-0.000199,0.000189,1.0533
WASE,WASW,1.62,1.623,ZD,1073,2015-03-17 00:00:00,90.718380,0.000728,90.718255,0.000125,0.000691,0.1807
WASE,00Z1,1.62,0.0,SD,1074,2015-03-17 00:00:00,21.185100,0.000190,21.185114,-0.000014,0.000164,0.0838
WASE,00Z1,1.62,0.0,ZD,1075,2015-03-17 00:00:00,93.468440,0.000728,93.468279,0.000161,0.000540,0.2979
WASE,00Z3,1.62,0.0,SD,1076,2015-03-17 00:00:00,21.242000,0.000190,21.241866,0.000134,0.000175,0.7665
WASE,00Z3,1.62,0.0,ZD,1077,2015-03-17 00:00:00,88.259440,0.000728,88.258460,0.000980,0.000645,1.5188
WASE,00Z5,1.62,0.0,SD,1078,2015-03-17 00:00:00,21.285400,0.000190,21.285182,0.000218,0.000184,1.1864
WASE,00Z5,1.62,0.0,ZD,1079,2015-03-17 00:00:00,76.853310,0.000728,76.853778,-0.000468,0.000690,0.6781
WASE,WASW,1.62,1.623,HA,1080,2015-03-17 00:00:00,0.005830,0.000980,0.005546,0.000284,0.000738,0.3846
WASE,00Z1,1.62,0.0,HA,1080,2015-03-17 00:00:00,29.512350,0.000980,29.512479,-0.000129,0.000715,0.1799
WASE,00Z3,1.62,0.0,HA,1080,2015-03-17 00:00:00,33.668920,0.000980,33.669850,-0.000930,0.000808,1.1504
WASE,00Z5,1.62,0.0,HA,1080,2015-03-17 00:00:00,39.882930,0.000980,39.882156,0.000774,0.000768,1.0085
WASE,TWSE,1.62,0.8,ZD,1081,2015-03-17 00:00:00,94.910570,0.000728,94.909904,0.000666,0.000652,1.0216
WASE,TWSE,1.62,1.2,ZD,1082,2015-03-17 00:00:00,92.835000,0.000728,92.836376,-0.001376,0.000684,2.0134
WASE,TWSE,1.62,1.6,ZD,1083,2015-03-17 00:00:00,90.754500,0.000728,90.755390,-0.000890,0.000684,1.3021
WASE,TWSE,1.62,2.0,ZD,1084,2015-03-17 00:00:00,88.671860,0.000728,88.672410,-0.000550,0.000652,0.8437
WAS3,TWS3,0.0,0.8,ZD,1085,2015-03-14 00:00:00,94.291190,0.000728,94.291591,-0.000401,0.000638,0.6286
WAS3,TWS3,0.0,1.2,ZD,1086,2015-03-14 00:00:00,91.748530,0.000728,91.750040,-0.001510,0.000677,2.2293
WAS3,TWS3,0.0,1.6,ZD,1087,2015-03-14 00:00:00,89.201420,0.000728,89.201586,-0.000166,0.000677,0.2453
WAS3,TWS3,0.0,2.0,ZD,1088,2015-03-14 00:00:00,86.657970,0.000728,86.656286,0.001684,0.000637,2.6417
WAS3,WAN3,0.0,0.0,SD,1089,2015-03-14 00:00:00,88.960200,0.000190,88.960135,0.000065,0.000189,0.3463
WAS3,WAN3,0.0,0.0,ZD,1090,2015-03-14 00:00:00,92.082850,0.000728,92.082870,-0.000020,0.000709,0.0275
WAS3,34A1,0.0,0.0,SD,1091,2015-03-14 00:00:00,69.131600,0.000190,69.131834,-0.000234,0.000094,2.4907
WAS3,34A1,0.0,0.0,ZD,1092,2015-03-14 00:00:00,83.435900,0.000728,83.435706,0.000194,0.000711,0.2733
WAS3,34A2,0.0,0.0,SD,1093,2015-03-14 00:00:00,63.076600,0.000190,63.076440,0.000160,0.000170,0.9412
WAS3,34A2,0.0,0.0,ZD,1094,2015-03-14 00:00:00,83.211210,0.000728,83.210264,0.000946,0.000708,1.3369
WAS3,34A3,0.0,0.0,SD,1095,2015-03-14 00:00:00,71.951000,0.000190,71.951453,-0.000453,0.000155,2.9279
WAS3,34A3,0.0,0.0,ZD,1096,2015-03-14 00:00:00,82.154040,0.000728,82.153688,0.000352,0.000714,0.4934
WAS3,WAN3,0.0,0.0,HA,1097,2015-03-14 00:00:00,359.997030,0.000980,359.995940,0.001090,0.000847,1.2873
WAS3,34A1,0.0,0.0,HA,1097,2015-03-14 00:00:00,40.795760,0.000980,40.795420,0.000340,0.000847,0.4017
WAS3,34A2,0.0,0.0,HA,1097,2015-03-14 00:00:00,49.189170,0.000980,49.189679,-0.000509,0.000839,0.6061
WAS3,34A3,0.0,0.0,HA,1097,2015-03-14 00:00:00,51.559170,0.000980,51.560092,-0.000922,0.000846,1.0899
WAS3,WAN3,0.0,0.0,SD,1098,2015-03-14 00:00:00,88.960100,0.000190,88.960135,-0.000035,0.000189,0.1840
WAS3,WAN3,0.0,0.0,ZD,1099,2015-03-14 00:00:00,92.082250,0.000728,92.082870,-0.000620,0.000709,0.8735
WAS3,32A1,0.0,0.0,SD,1100,2015-03-14 00:00:00,66.097500,0.000190,66.097460,0.000040,0.000101,0.3989
WAS3,32A1,0.0,0.0,ZD,1101,2015-03-14 00:00:00,83.133280,0.000728,83.133050,0.000230,0.000709,0.3247
WAS3,32A2,0.0,0.0,SD,1102,2015-03-14 00:00:00,64.450900,0.000190,64.450816,0.000084,0.000141,0.5957
WAS3,32A2,0.0,0.0,ZD,1103,2015-03-14 00:00:00,83.355600,0.000728,83.355766,-0.000166,0.000708,0.2344
WAS3,WAN3,0.0,0.0,HA,1104,2015-03-14 00:00:00,359.994400,0.000980,359.993772,0.000628,0.000795,0.7900
WAS3,32A1,0.0,0.0,HA,1104,2015-03-14 00:00:00,41.808860,0.000980,41.809094,-0.000234,0.000798,0.2928
WAS3,32A2,0.0,0.0,HA,1104,2015-03-14 00:00:00,51.748790,0.000980,51.749185,-0.000395,0.000796,0.4959
WAS3,WAN3,0.0,0.0,SD,1105,2015-03-14 00:00:00,88.960200,0.000190,88.960135,0.000065,0.000189,0.3463
WAS3,WAN3,0.0,0.0,ZD,1106,2015-03-14 00:00:00,92.082440,0.000728,92.082870,-0.000430,0.000709,0.6056
WAS3,30A1,0.0,0.0,SD,1107,2015-03-14 00:00:00,63.979500,0.000190,63.979256,0.000244,0.000148,1.6484
WAS3,30A1,0.0,0.0,ZD,1108,2015-03-14 00:00:00,82.904290,0.000728,82.904666,-0.000376,0.000708,0.5310
WAS3,30A4,0.0,0.0,SD,1109,2015-03-14 00:00:00,78.358700,0.000190,78.358966,-0.000266,0.000153,1.7351
WAS3,30A4,0.0,0.0,ZD,1110,2015-03-14 00:00:00,76.421580,0.000728,76.421377,0.000203,0.000712,0.2855
WAS3,30A2,0.0,0.0,SD,1111,2015-03-14 00:00:00,66.589400,0.000190,66.589389,0.000011,0.000117,0.0938
WAS3,30A2,0.0,0.0,ZD,1112,2015-03-14 00:00:00,83.569890,0.000728,83.570077,-0.000187,0.000708,0.2644
WAS3,WAN3,0.0,0.0,HA,1113,2015-03-14 00:00:00,359.994640,0.000980,359.994335,0.000305,0.000847,0.3597
WAS3,30A1,0.0,0.0,HA,1113,2015-03-14 00:00:00,43.626540,0.000980,43.626345,0.000195,0.000840,0.2328
WAS3,30A4,0.0,0.0,HA,1113,2015-03-14 00:00:00,44.327760,0.000980,44.328066,-0.000306,0.000837,0.3653
WAS3,30A2,0.0,0.0,HA,1113,2015-03-14 00:00:00,53.382320,0.000980,53.382514,-0.000194,0.000845,0.2301
WAS3,WAN3,0.0,0.0,SD,1114,2015-03-14 00:00:00,88.960200,0.000190,88.960135,0.000065,0.000189,0.3463
